0, 
314, 
628, 
942, 
1256, 
1570, 
1883, 
2197, 
2510, 
2823, 
3136, 
3448, 
3760, 
4072, 
4383, 
4694, 
5004, 
5314, 
5624, 
5933, 
6241, 
6548, 
6855, 
7162, 
7467, 
7772, 
8076, 
8379, 
8682, 
8983, 
9284, 
9584, 
9883, 
10180, 
10477, 
10773, 
11068, 
11361, 
11654, 
11945, 
12235, 
12524, 
12812, 
13098, 
13384, 
13667, 
13950, 
14231, 
14511, 
14789, 
15066, 
15341, 
15615, 
15887, 
16157, 
16427, 
16694, 
16960, 
17224, 
17486, 
17747, 
18006, 
18263, 
18518, 
18772, 
19024, 
19273, 
19521, 
19767, 
20011, 
20253, 
20493, 
20731, 
20967, 
21201, 
21433, 
21663, 
21890, 
22116, 
22339, 
22560, 
22779, 
22996, 
23210, 
23422, 
23632, 
23839, 
24044, 
24247, 
24448, 
24646, 
24841, 
25034, 
25225, 
25413, 
25599, 
25782, 
25963, 
26141, 
26317, 
26490, 
26660, 
26828, 
26993, 
27156, 
27316, 
27473, 
27628, 
27780, 
27929, 
28075, 
28219, 
28360, 
28498, 
28634, 
28767, 
28897, 
29024, 
29148, 
29269, 
29388, 
29504, 
29617, 
29727, 
29834, 
29938, 
30040, 
30138, 
30234, 
30326, 
30416, 
30503, 
30587, 
30668, 
30746, 
30821, 
30893, 
30962, 
31028, 
31091, 
31151, 
31209, 
31263, 
31314, 
31362, 
31407, 
31449, 
31489, 
31525, 
31558, 
31588, 
31615, 
31639, 
31660, 
31679, 
31694, 
31706, 
31715, 
31721, 
31724, 
31724, 
31721, 
31715, 
31706, 
31694, 
31679, 
31661, 
31641, 
31617, 
31590, 
31560, 
31527, 
31492, 
31453, 
31411, 
31367, 
31319, 
31269, 
31216, 
31159, 
31100, 
31038, 
30973, 
30906, 
30835, 
30761, 
30685, 
30606, 
30524, 
30439, 
30351, 
30261, 
30168, 
30072, 
29973, 
29872, 
29768, 
29661, 
29551, 
29439, 
29324, 
29206, 
29086, 
28963, 
28837, 
28709, 
28579, 
28445, 
28309, 
28171, 
28030, 
27887, 
27741, 
27592, 
27441, 
27288, 
27132, 
26974, 
26814, 
26651, 
26486, 
26318, 
26148, 
25976, 
25802, 
25625, 
25446, 
25265, 
25082, 
24896, 
24709, 
24519, 
24327, 
24133, 
23937, 
23739, 
23539, 
23337, 
23133, 
22927, 
22719, 
22509, 
22297, 
22084, 
21868, 
21651, 
21432, 
21212, 
20989, 
20765, 
20539, 
20312, 
20082, 
19852, 
19619, 
19385, 
19150, 
18913, 
18674, 
18434, 
18193, 
17950, 
17706, 
17460, 
17214, 
16965, 
16716, 
16465, 
16213, 
15960, 
15706, 
15451, 
15194, 
14936, 
14678, 
14418, 
14157, 
13896, 
13633, 
13369, 
13105, 
12840, 
12573, 
12306, 
12039, 
11770, 
11501, 
11231, 
10960, 
10689, 
10417, 
10145, 
9872, 
9598, 
9324, 
9050, 
8775, 
8499, 
8224, 
7948, 
7671, 
7394, 
7117, 
6840, 
6563, 
6285, 
6007, 
5729, 
5451, 
5173, 
4895, 
4617, 
4339, 
4060, 
3782, 
3504, 
3226, 
2949, 
2671, 
2394, 
2117, 
1840, 
1563, 
1287, 
1011, 
736, 
461, 
186, 
-88, 
-362, 
-635, 
-908, 
-1180, 
-1452, 
-1723, 
-1993, 
-2262, 
-2531, 
-2800, 
-3067, 
-3334, 
-3600, 
-3865, 
-4129, 
-4392, 
-4655, 
-4916, 
-5177, 
-5437, 
-5695, 
-5953, 
-6209, 
-6465, 
-6719, 
-6972, 
-7224, 
-7475, 
-7725, 
-7974, 
-8221, 
-8467, 
-8712, 
-8955, 
-9197, 
-9438, 
-9677, 
-9915, 
-10152, 
-10387, 
-10621, 
-10853, 
-11083, 
-11313, 
-11540, 
-11766, 
-11991, 
-12214, 
-12435, 
-12654, 
-12872, 
-13089, 
-13303, 
-13516, 
-13727, 
-13936, 
-14144, 
-14350, 
-14554, 
-14756, 
-14956, 
-15155, 
-15351, 
-15546, 
-15739, 
-15929, 
-16118, 
-16305, 
-16490, 
-16673, 
-16854, 
-17033, 
-17210, 
-17385, 
-17558, 
-17728, 
-17897, 
-18064, 
-18228, 
-18390, 
-18550, 
-18708, 
-18864, 
-19018, 
-19170, 
-19319, 
-19466, 
-19611, 
-19754, 
-19894, 
-20032, 
-20168, 
-20302, 
-20433, 
-20562, 
-20689, 
-20814, 
-20936, 
-21056, 
-21173, 
-21289, 
-21402, 
-21512, 
-21621, 
-21726, 
-21830, 
-21931, 
-22030, 
-22126, 
-22220, 
-22312, 
-22401, 
-22488, 
-22573, 
-22655, 
-22735, 
-22812, 
-22887, 
-22959, 
-23029, 
-23097, 
-23162, 
-23225, 
-23286, 
-23344, 
-23399, 
-23452, 
-23503, 
-23551, 
-23597, 
-23641, 
-23682, 
-23721, 
-23757, 
-23791, 
-23822, 
-23851, 
-23878, 
-23902, 
-23924, 
-23944, 
-23961, 
-23976, 
-23988, 
-23998, 
-24006, 
-24011, 
-24014, 
-24014, 
-24013, 
-24009, 
-24002, 
-23993, 
-23982, 
-23969, 
-23953, 
-23935, 
-23915, 
-23892, 
-23867, 
-23840, 
-23811, 
-23779, 
-23746, 
-23709, 
-23671, 
-23631, 
-23588, 
-23543, 
-23496, 
-23447, 
-23396, 
-23342, 
-23286, 
-23229, 
-23169, 
-23107, 
-23043, 
-22977, 
-22908, 
-22838, 
-22766, 
-22692, 
-22615, 
-22537, 
-22457, 
-22375, 
-22290, 
-22204, 
-22116, 
-22026, 
-21935, 
-21841, 
-21745, 
-21648, 
-21549, 
-21448, 
-21345, 
-21240, 
-21134, 
-21026, 
-20916, 
-20804, 
-20691, 
-20576, 
-20459, 
-20341, 
-20221, 
-20099, 
-19976, 
-19852, 
-19725, 
-19598, 
-19468, 
-19337, 
-19205, 
-19071, 
-18936, 
-18799, 
-18661, 
-18522, 
-18381, 
-18239, 
-18095, 
-17951, 
-17805, 
-17657, 
-17509, 
-17359, 
-17208, 
-17055, 
-16902, 
-16747, 
-16592, 
-16435, 
-16277, 
-16118, 
-15958, 
-15797, 
-15634, 
-15471, 
-15307, 
-15142, 
-14976, 
-14810, 
-14642, 
-14473, 
-14304, 
-14134, 
-13963, 
-13791, 
-13618, 
-13445, 
-13271, 
-13096, 
-12921, 
-12745, 
-12568, 
-12391, 
-12213, 
-12035, 
-11856, 
-11676, 
-11496, 
-11316, 
-11135, 
-10953, 
-10772, 
-10589, 
-10407, 
-10224, 
-10041, 
-9857, 
-9674, 
-9489, 
-9305, 
-9121, 
-8936, 
-8751, 
-8566, 
-8381, 
-8195, 
-8010, 
-7825, 
-7639, 
-7453, 
-7268, 
-7082, 
-6897, 
-6711, 
-6526, 
-6340, 
-6155, 
-5970, 
-5785, 
-5600, 
-5416, 
-5231, 
-5047, 
-4863, 
-4680, 
-4496, 
-4313, 
-4130, 
-3948, 
-3766, 
-3585, 
-3403, 
-3223, 
-3042, 
-2862, 
-2683, 
-2504, 
-2326, 
-2148, 
-1970, 
-1794, 
-1618, 
-1442, 
-1267, 
-1093, 
-919, 
-746, 
-574, 
-402, 
-232, 
-62, 
108, 
276, 
444, 
611, 
777, 
942, 
1107, 
1270, 
1433, 
1595, 
1756, 
1916, 
2075, 
2233, 
2390, 
2546, 
2701, 
2855, 
3008, 
3160, 
3311, 
3461, 
3610, 
3758, 
3904, 
4050, 
4194, 
4337, 
4479, 
4620, 
4760, 
4898, 
5036, 
5172, 
5307, 
5441, 
5573, 
5704, 
5834, 
5963, 
6090, 
6216, 
6341, 
6464, 
6587, 
6708, 
6827, 
6945, 
7062, 
7177, 
7292, 
7404, 
7516, 
7626, 
7734, 
7841, 
7947, 
8051, 
8154, 
8256, 
8356, 
8455, 
